update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,1024,2477.360270913954,67,0.0,0.0,0,0,0.0,0.0,0,0,1.738762080669403,0.7894174158573151,0.12714971229434013,0.0029611458303406835,0.12714177693824197,0.0,0.0,0,0
2,2048,2373.8596521481522,68,0.10455000028014183,0.15383548949957082,0.0,0.44920000433921814,231.375,31.598803379242067,153.0,250.0,1.7497020065784454,0.5413255393505096,0.19099152833223343,0.02407385129481554,0.1974219253602111,0.10455000028014183,0.15383548949957082,0.0,0.44920000433921814
3,3072,2388.9450772060645,68,0.10455000028014183,0.15383548949957082,0.0,0.44920000433921814,231.375,31.598803379242067,153.0,250.0,1.7810867428779602,0.46485485881567,0.08462736941874027,0.001242380021722056,0.0817746354221521,0.10455000028014183,0.15383548949957082,0.0,0.44920000433921814
4,4096,2352.8588115096486,69,0.0,0.0,0.0,0.0,250.0,0.0,250.0,250.0,1.854657143354416,0.3112900033593178,0.11659614183008671,0.008430443936958909,0.08647840496936113,0.0,0.0,0.0,0.0
5,5120,2346.77661139269,69,0.16269999742507935,0.292722577568565,0.0,0.8091999888420105,211.75,69.8082194300929,53.0,250.0,1.8378251791000366,0.2579529359936714,0.03244066471233964,0.002963854552945122,0.0308435578834034,0.16269999742507935,0.292722577568565,0.0,0.8091999888420105
6,6144,2337.2788729604436,69,0.1514499969780445,0.28134355306015635,0.0,0.8091999888420105,214.875,67.07726421821332,53.0,250.0,1.8686735332012177,0.1954747624695301,0.05696353130042553,0.002778739610221237,0.032868008201466035,0.1514499969780445,0.28134355306015635,0.0,0.8091999888420105
7,7168,2360.5011753132017,70,0.2102999985218048,0.27211003035763864,0.0,0.6003999710083008,202.0,62.17515581001788,111.0,250.0,1.8928873836994171,0.1679459549486637,0.009586288826540112,0.003564999089576304,0.027581393706957655,0.2102999985218048,0.27211003035763864,0.0,0.6003999710083008
8,8192,2291.233336285197,70,0.34905000030994415,0.22477170017226714,0.0,0.6003999710083008,173.875,51.926480479616565,111.0,250.0,1.8753919303417206,0.16762201860547066,0.004822246439289302,0.0032445855322293937,0.03159515373253078,0.34905000030994415,0.22477170017226714,0.0,0.6003999710083008
9,9216,2212.5024577251697,71,0.43275000527501106,0.29966878799421093,0.0,0.9172000288963318,150.625,73.51349791024775,23.0,250.0,1.8875229954719543,0.16967572271823883,-0.009659379720687866,0.006816809647716582,0.03726875612156623,0.43275000527501106,0.29966878799421093,0.0,0.9172000288963318
10,10240,1139.2830700981408,72,0.4245500024408102,0.26213470198601074,0.0,0.9172000288963318,156.375,67.583166358199,23.0,250.0,1.8989054560661316,0.14430352300405502,0.02200076635926962,0.001071631399099715,0.026307624852170454,0.4245500024408102,0.26213470198601074,0.0,0.9172000288963318
