update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,1024,2597.0859784104623,0,0.7074749991297722,0.4098049163915455,0.0,0.9901000261306763,47.25,45.84689193391412,0.0,125.0,1.9213644862174988,0.00856965163256973,-0.10818879120051861,0.04037146456539631,0.10593610963330205,0.7074749991297722,0.4098049163915455,0.0,0.9901000261306763
2,2048,2513.5921090749266,0,0.8915499970316887,0.06256456161140682,0.7975000143051147,0.9873999953269958,120.5,69.51618516575834,14.0,225.0,1.9149789214134216,-0.0035927920835092664,-0.047304667532444,0.013345190323889256,0.07030679006119533,0.8915499970316887,0.06256456161140682,0.7975000143051147,0.9873999953269958
3,3072,2515.1553440869975,1,0.8615124970674515,0.03519631553278683,0.7975000143051147,0.9054999947547913,153.875,39.107024624739736,105.0,225.0,1.8977039754390717,0.05055115930736065,-0.04665628168731928,0.016164079308509827,0.05925669406769999,0.8615124970674515,0.03519631553278683,0.7975000143051147,0.9054999947547913
4,4096,2499.8951118675204,1,0.8107750043272972,0.10106758411720426,0.6471999883651733,0.9343000054359436,210.25,112.29731742121002,73.0,392.0,1.8700181245803833,0.08511265926063061,-0.020368628203868866,0.007281108759343624,0.051194011164656605,0.8107750043272972,0.10106758411720426,0.6471999883651733,0.9343000054359436
5,5120,2530.425607277312,2,0.8107750043272972,0.10106758411720426,0.6471999883651733,0.9343000054359436,210.25,112.29731742121002,73.0,392.0,1.896854281425476,0.05961878225207329,0.003315019974252209,0.0011413000465836376,0.02208707023200957,0.8107750043272972,0.10106758411720426,0.6471999883651733,0.9343000054359436
6,6144,2545.1356404664834,2,0.7679125033318996,0.14953712688392207,0.47620001435279846,0.9343000054359436,257.875,166.1523679488198,73.0,582.0,1.9179150760173798,0.044835214503109455,0.004750344203785062,0.0007698929657635745,0.010307470356265879,0.7679125033318996,0.14953712688392207,0.47620001435279846,0.9343000054359436
7,7168,2417.5860295673865,2,0.7679125033318996,0.14953712688392207,0.47620001435279846,0.9343000054359436,257.875,166.1523679488198,73.0,582.0,1.9311209917068481,0.038211346603929996,0.005218690610490739,0.00010632214070938062,0.00657542764917808,0.7679125033318996,0.14953712688392207,0.47620001435279846,0.9343000054359436
8,8192,2507.9222310459195,3,0.7679125033318996,0.14953712688392207,0.47620001435279846,0.9343000054359436,257.875,166.1523679488198,73.0,582.0,1.937514841556549,0.03188945073634386,0.005956458393484354,8.26558934932109e-05,0.0060383877559274214,0.7679125033318996,0.14953712688392207,0.47620001435279846,0.9343000054359436
9,9216,2562.6846972846674,3,0.5579625032842159,0.3520873155019985,0.0,0.9343000054359436,463.375,347.730476626654,73.0,1000.0,1.939723551273346,0.02985995076596737,0.006452135043218732,0.0001450033832952613,0.004243699213238411,0.5579625032842159,0.3520873155019985,0.0,0.9343000054359436
10,10240,2422.486768440087,4,0.5579625032842159,0.3520873155019985,0.0,0.9343000054359436,463.375,347.730476626654,73.0,1000.0,1.937509000301361,0.03501547873020172,0.0024622053606435657,0.0002778531998046674,0.008351810296723938,0.5579625032842159,0.3520873155019985,0.0,0.9343000054359436
11,11264,2321.9277585738982,4,0.24652500078082085,0.33130899555033266,0.0,0.8442999720573425,767.75,316.80070628077834,173.0,1000.0,1.9351415038108826,0.038669575937092304,0.002406846411759034,0.0031196607451420277,0.016961291856207192,0.24652500078082085,0.33130899555033266,0.0,0.8442999720573425
12,12288,2450.728174801301,5,0.3206624984741211,0.4142055479297518,0.0,0.8866000175476074,685.375,406.47107446287,126.0,1000.0,1.9267641305923462,0.05040216725319624,-0.015786932315677404,0.006344728404656053,0.032308653353745276,0.3206624984741211,0.4142055479297518,0.0,0.8866000175476074
13,13312,2477.481738022914,5,0.21512500196695328,0.3728358915664723,0.0,0.8866000175476074,788.75,366.18292901226295,126.0,1000.0,1.9243816435337067,0.05200020223855972,0.009560832870192826,0.0007634850480826572,0.017168351095466612,0.21512500196695328,0.3728358915664723,0.0,0.8866000175476074
