update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,1024,2427.4540622721597,37,0.0,0.0,0,0,0.0,0.0,0,0,1.7147673070430756,0.7824087589979172,0.1306200660765171,0.0020542239653877914,0.14813581586986607,0.0,0.0,0,0
2,2048,2407.3228550001513,37,0.1370222204261356,0.27489796553221524,0.0,0.8271999955177307,218.11111111111111,65.7240771786691,48.0,250.0,1.8155666887760162,0.5333869010210037,0.18378068879246712,0.020570378750562668,0.17424326527919343,0.1370222204261356,0.27489796553221524,0.0,0.8271999955177307
3,3072,2327.315301334085,38,0.10339999943971634,0.2735706840817074,0.0,0.8271999955177307,224.75,66.8052206043809,48.0,250.0,1.8413765132427216,0.45030830055475235,0.09095418266952038,0.002962050086352974,0.11775780335220651,0.10339999943971634,0.2735706840817074,0.0,0.8271999955177307
4,4096,2369.482867322293,38,0.2504999991506338,0.16218775959386078,0.0,0.4275999963283539,201.25,34.755395264620425,159.0,250.0,1.8514106273651123,0.33401089906692505,0.08573789335787296,0.004559234424959868,0.09171775265656512,0.2504999991506338,0.16218775959386078,0.0,0.4275999963283539
5,5120,2409.197142821884,39,0.32025000639259815,0.2696449516866859,0.0,0.8848000168800354,181.875,67.2261807259642,32.0,250.0,1.8661085665225983,0.2852879837155342,0.03666886128485203,0.003637780115241185,0.04276095937363289,0.32025000639259815,0.2696449516866859,0.0,0.8848000168800354
6,6144,2358.6189623425357,39,0.265650000423193,0.36160920614498726,0.0,0.8848000168800354,186.625,87.79655104273743,32.0,250.0,1.88506281375885,0.21383459120988846,0.05140369012951851,0.005285624065436423,0.05183297843797723,0.265650000423193,0.36160920614498726,0.0,0.8848000168800354
7,7168,2444.4793310442133,39,0.1567499991506338,0.2618459377635181,0.0,0.7911999821662903,216.875,62.923440584570706,58.0,250.0,1.9051023125648499,0.1732504777610302,0.03715123701840639,0.0009703706600703299,0.02609386140453109,0.1567499991506338,0.2618459377635181,0.0,0.7911999821662903
8,8192,2430.7388630846904,40,0.17780000157654285,0.22229853796184548,0.0,0.6651999950408936,214.5,51.32250968142536,93.0,250.0,1.9125929772853851,0.1638968586921692,0.023627590388059616,0.0027921919827349484,0.02958375645774563,0.17780000157654285,0.22229853796184548,0.0,0.6651999950408936
9,9216,2437.113922183126,40,0.1617000000551343,0.2555686007929038,0.0,0.6651999950408936,215.5,60.50619802962338,93.0,250.0,1.9279840886592865,0.14742494001984596,0.02376462146639824,0.0016433253476861864,0.016951083341030078,0.1617000000551343,0.2555686007929038,0.0,0.6651999950408936
10,10240,2412.4950196624054,41,0.17825000081211329,0.23979807732692698,0.0,0.6868000030517578,214.375,57.04808826770622,87.0,250.0,1.929794728755951,0.14077602326869965,0.01473216898739338,0.0027455652016215026,0.021502033151287205,0.17825000081211329,0.23979807732692698,0.0,0.6868000030517578
