update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,1024,2396.14610633056,69,0.11734999716281891,0.3104789088469541,0.0,0.9387999773025513,2.125,5.622221536012255,0.0,17.0,1.6498915255069733,0.7255061715841293,0.12406930886209011,0.001968389900866896,0.08370735647186049,0.11734999716281891,0.3104789088469541,0.0,0.9387999773025513
2,2048,2268.1264266993517,69,0.11734999716281891,0.3104789088469541,0.0,0.9387999773025513,220.875,77.0575069347562,17.0,250.0,1.7543366253376007,0.5051349997520447,0.17515094578266144,0.017224686918780208,0.13193973922975524,0.11734999716281891,0.3104789088469541,0.0,0.9387999773025513
3,3072,2390.100343798658,70,0.182949997484684,0.31767649337635084,0.0,0.7767999768257141,206.125,76.25030737642963,62.0,250.0,1.784884512424469,0.4375021159648895,0.0755845308303833,0.00489144935272634,0.11745407035543406,0.182949997484684,0.31767649337635084,0.0,0.7767999768257141
4,4096,2355.1592341040623,70,0.3819000031799078,0.27235710345008224,0.0,0.701200008392334,164.75,66.29432479481181,83.0,250.0,1.807403326034546,0.3392038494348526,0.07777248322963715,0.005726401810534298,0.08299265840940226,0.3819000031799078,0.27235710345008224,0.0,0.701200008392334
5,5120,2378.265805205535,71,0.20930000208318233,0.25043959636936686,0.0,0.701200008392334,205.75,58.45885305067146,83.0,250.0,1.8608345687389374,0.26123223453760147,0.058685523457825184,0.0023755159927532077,0.050522383498814855,0.20930000208318233,0.25043959636936686,0.0,0.701200008392334
6,6144,2287.59421870739,71,0.04805000126361847,0.1271283538398738,0.0,0.38440001010894775,240.125,26.12679419676283,171.0,250.0,1.8935582339763641,0.18469475209712982,0.05499477218836546,0.0023036811617203057,0.03829712792239889,0.04805000126361847,0.1271283538398738,0.0,0.38440001010894775
7,7168,2332.494803303207,72,0.18960000202059746,0.27099528151018487,0.0,0.7300000190734863,207.75,63.393118711734004,75.0,250.0,1.9084701240062714,0.1582644023001194,0.01798707339912653,0.0043981583148706704,0.02648420925376277,0.18960000202059746,0.27099528151018487,0.0,0.7300000190734863
8,8192,2286.254738092754,72,0.18960000202059746,0.27099528151018487,0.0,0.7300000190734863,207.75,63.393118711734004,75.0,250.0,1.9158325791358948,0.12059485353529453,0.02712171897292137,0.0004497482441365719,0.01628470331745939,0.18960000202059746,0.27099528151018487,0.0,0.7300000190734863
9,9216,2165.148008023459,72,0.039500001817941666,0.10450718159687288,0.0,0.3160000145435333,242.5,19.84313483298443,190.0,250.0,1.9236376583576202,0.09207977913320065,0.022328993305563927,0.0008276621156255715,0.012724739508606761,0.039500001817941666,0.10450718159687288,0.0,0.3160000145435333
10,10240,2165.8533330442147,73,0.0844000019133091,0.1465834946182023,0.0,0.35920000076293945,233.5,28.735866091002023,178.0,250.0,1.924651324748993,0.07796179316937923,0.010932003147900105,0.0005974675659672357,0.00924305521400538,0.0844000019133091,0.1465834946182023,0.0,0.35920000076293945
11,11264,2135.9240271649833,73,0.04490000009536743,0.11879423411911863,0.0,0.35920000076293945,241.0,23.811761799581316,178.0,250.0,1.9261687099933624,0.059069608338177204,0.01773497834801674,0.0002688849708647467,0.007465356443088537,0.04490000009536743,0.11879423411911863,0.0,0.35920000076293945
12,12288,2137.546195736023,74,0.06909999810159206,0.12310105273483363,0.0,0.33399999141693115,237.75,22.675702855699974,185.0,250.0,1.9296310544013977,0.058678324334323406,0.003020727541297674,0.0007451566343661398,0.008930164903495675,0.06909999810159206,0.12310105273483363,0.0,0.33399999141693115
13,13312,2143.8744353880243,74,0.17779999785125256,0.22683606410612106,0.0,0.6868000030517578,214.5,52.83228179815821,87.0,250.0,1.9330750405788422,0.05487227439880371,0.0007570286834379658,0.002940985097666271,0.016087792829744478,0.17779999785125256,0.22683606410612106,0.0,0.6868000030517578
14,14336,2118.4461072084932,75,0.10869999974966049,0.22654595636960986,0.0,0.6868000030517578,226.75,53.35435783513845,87.0,250.0,1.9383170306682587,0.04813134856522083,0.009034176357090473,0.00013973571731185075,0.006053674006472982,0.10869999974966049,0.22654595636960986,0.0,0.6868000030517578
15,15360,2043.961105907973,75,0.09305000305175781,0.2461871675687524,0.0,0.7444000244140625,227.625,59.198685585070216,71.0,250.0,1.936913549900055,0.047066510654985905,-0.003914742934284732,0.00407642254140228,0.01798531321444738,0.09305000305175781,0.2461871675687524,0.0,0.7444000244140625
16,16384,2125.8036395817257,76,0.16125000268220901,0.26104110961463706,0.0,0.7444000244140625,215.625,62.31760886779916,71.0,250.0,1.9334486722946167,0.04846766497939825,0.0006523959746118635,0.0011965778394369408,0.010344114855736867,0.16125000268220901,0.26104110961463706,0.0,0.7444000244140625
17,17408,2142.859357506501,76,0.0681999996304512,0.1422194071876364,0.0,0.4311999976634979,238.0,30.265491900843113,158.0,250.0,1.9314519464969635,0.041442313231527805,0.00869591603986919,0.00011189543693035375,0.006149069300394033,0.0681999996304512,0.1422194071876364,0.0,0.4311999976634979
18,18432,2147.5115656503535,77,0.04704999923706055,0.08736908538978305,0.0,0.25119999051094055,243.875,13.751704439813997,208.0,250.0,1.9315955340862274,0.039928823709487915,0.0023288192169275135,0.0004512410087045282,0.005847721880585528,0.04704999923706055,0.08736908538978305,0.0,0.25119999051094055
19,19456,2140.1280279678745,77,0.34004999697208405,0.2824791242942612,0.0,0.7947999835014343,176.375,70.63805189131422,57.0,250.0,1.913150429725647,0.058292110450565815,-0.030117657966911793,0.007789907976984978,0.03898879442783546,0.34004999697208405,0.2824791242942612,0.0,0.7947999835014343
20,20480,2151.326993674199,78,0.45874999836087227,0.23237154619170752,0.0,0.7947999835014343,146.875,58.01602688050949,57.0,250.0,1.9109499752521515,0.05490911938250065,-0.018499583238735795,0.0032132960332091898,0.02008498965864122,0.45874999836087227,0.23237154619170752,0.0,0.7947999835014343
21,21504,2135.5809873669104,78,0.39314999617636204,0.3157466943103224,0.0,0.7947999835014343,161.625,79.50147404293836,57.0,250.0,1.8999601900577545,0.10819634795188904,-0.035064995754510164,0.007950950879603624,0.05654536284995408,0.39314999617636204,0.3157466943103224,0.0,0.7947999835014343
22,22528,2110.70980639803,79,0.3626500070095062,0.29111200620045996,0.0,0.6976000070571899,166.625,67.97966148047517,84.0,250.0,1.8947752714157104,0.09273563139140606,-0.011853082338348031,0.004343097156379372,0.03666632004674597,0.3626500070095062,0.29111200620045996,0.0,0.6976000070571899
23,23552,2103.615893955401,79,0.44975000619888306,0.29457732500170325,0.0,0.8452000021934509,149.375,76.8926808935675,43.0,250.0,1.8747732639312744,0.14082218706607819,-0.03001045109704137,0.010680187959223986,0.05695971088427244,0.44975000619888306,0.29457732500170325,0.0,0.8452000021934509
