1,1024,2562.0930795519553,74,0.06576470417134903,0.19594222209104156,0.0,0.7839999794960022,47.0,9.267273220380225,12.0,50.0,1.8353624939918518,0.11990810744464397,0.05406536906957626,0.005246460321359336,0.03762834566661884,0.06497029694590238,0.22365489813532133,0.0,0.9819999933242798
2,2048,2583.132883501925,76,0.17528000056743623,0.2890873244411332,0.0,0.9279999732971191,42.04,13.823111082531312,4.0,50.0,1.8220008611679077,0.10613304935395718,0.012792385648936033,0.007498848368413746,0.03141778167327191,0.0772079204273696,0.23064542589156967,0.0,0.9819999933242798
3,3072,2442.9860148650714,78,0.04018181833353909,0.12993132393991813,0.0,0.5320000052452087,48.27272727272727,5.666342560817245,26.0,50.0,1.8762783408164978,0.0629397826269269,0.026055820286273956,0.0031381051521748304,0.029980679445202822,0.07537254895649705,0.23779526145070976,0.0,0.9819999933242798
4,4096,2600.476200163719,79,0.03866666697320484,0.12536170000999636,0.0,0.5320000052452087,48.38095238095238,5.437753304236265,26.0,50.0,1.8896197974681854,0.06415397301316261,0.020565762650221586,0.0024978546425700188,0.025814675522451563,0.09962000042200088,0.2499906722936619,0.0,0.9819999933242798
5,5120,2632.912388636766,81,0.039523810148239136,0.15245034396592477,0.0,0.7120000123977661,48.333333333333336,7.233080969922867,16.0,50.0,1.8863950669765472,0.04560763668268919,0.014930577483028173,0.0032040347869042307,0.026205269141160118,0.05924752487404512,0.22115625016498522,0.0,0.9819999933242798
6,6144,2607.6663521657456,82,0.20830769263781035,0.3523567663767459,0.0,0.9459999799728394,39.92307692307692,17.18434680597226,3.0,50.0,1.8898943364620209,0.056255852803587914,-0.01956850360147655,0.011421170784160495,0.04666892813639614,0.09736633595853748,0.25935959399339087,0.0,0.9819999933242798
7,7168,2455.3810677530264,84,0.08971428587323144,0.23418778548087152,0.0,0.8740000128746033,45.80952380952381,11.20637168935197,7.0,50.0,1.9231593906879425,0.042239969596266747,0.005173944286070764,0.004597717896103859,0.01688442677833755,0.07837254890039855,0.2390920283045614,0.0,0.9819999933242798
8,8192,2606.818016618212,86,0.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,1.9347329139709473,0.023199144285172224,0.014693890465423465,0.00023162911384133622,0.007818016920331494,0.08796000003814697,0.2527017175620251,0.0,0.9819999933242798
9,9216,2603.827926585437,87,0.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,1.9255570471286774,0.017713022883981466,0.00639311654958874,0.00033010815968737006,0.00921879516487754,0.06040000006556511,0.2147949713560553,0.0,0.9819999933242798
10,10240,2557.609046680442,89,0.19861538478961357,0.3360456795085556,0.0,0.8920000195503235,40.46153846153846,16.279365819321402,6.0,50.0,1.9085775017738342,0.04934694292023778,-0.03520215302705765,0.013220483204349875,0.04641139684779633,0.10537999965250493,0.2694702483635514,0.0,0.9819999933242798
11,11264,2393.5755252670433,91,0.15832000017166137,0.30313016439161156,0.0,0.9279999732971191,42.76,14.814263397145334,4.0,50.0,1.9007267951965332,0.08683898113667965,-0.006498379050754011,0.010336314793676138,0.05432029859060421,0.11871999979019165,0.2784119986161475,0.0,0.9819999933242798
12,12288,2604.244736596375,92,0.0861000020056963,0.24395694867286247,0.0,0.8920000195503235,46.05,11.935137200719563,6.0,50.0,1.9199278056621552,0.06005136948078871,0.019591708667576313,0.0033768602879717946,0.029124425908647188,0.11194000005722046,0.27918917588443143,0.0,0.9819999933242798
13,13312,2593.4101495796167,94,0.09365217322888582,0.24437793277237738,0.0,0.8560000061988831,45.52173913043478,11.728336422370177,8.0,50.0,1.9238982200622559,0.04638081695884466,0.0018115010170731694,0.005918125272728503,0.02111490372287064,0.12011999875307083,0.2559087032818017,0.0,0.9819999933242798
14,14336,2584.780728883625,95,0.23584000110626221,0.31571730191434666,0.0,0.8920000195503235,39.12,15.089917163457194,6.0,50.0,1.888393610715866,0.09225984662771225,-0.0037900761235505342,0.012374569661915302,0.04141216179217925,0.14683999814093113,0.29594204170815613,0.0,0.9819999933242798
15,15360,2482.6902833294316,97,0.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,1.9336622655391693,0.0290556438267231,0.018851957749575377,0.0005226751964073628,0.00982154635237133,0.10383999988436698,0.2675168296030466,0.0,0.9819999933242798
16,16384,2531.782987703517,99,0.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,1.930812805891037,0.040429758839309216,0.012309963814914227,0.0017708854575175792,0.018593227450523997,0.12971999883651733,0.27856216555612073,0.0,0.9819999933242798
17,17408,2571.1392634213594,100,0.22250000263253847,0.2897477380862548,0.0,0.8019999861717224,40.416666666666664,14.076921617392854,11.0,50.0,1.886182576417923,0.10211788304150105,-0.03143218997865915,0.01485939766280353,0.03352134180811017,0.17206000089645385,0.3179798062917859,0.0,0.9819999933242798
18,18432,2547.3470889146556,102,0.1491666672130426,0.25880875735383413,0.0,0.7839999794960022,43.333333333333336,12.160957564636467,12.0,50.0,1.872540533542633,0.1047702394425869,0.006623943569138646,0.0074424814665690064,0.027895115787614756,0.15873999953269957,0.3093009727881487,0.0,0.9819999933242798
19,19456,2441.7582476058365,103,0.21907692345289084,0.3437030169538519,0.0,0.8920000195503235,39.53846153846154,16.660018397881544,6.0,50.0,1.8810900151729584,0.10070271790027618,-0.011949139414355159,0.012186774285510182,0.032083370727946155,0.13235999941825866,0.2770975809536933,0.0,0.9819999933242798
20,20480,2573.9312985836978,105,0.0068000003695487974,0.029640514426902447,0.0,0.13600000739097595,49.9,0.43588989435406733,48.0,50.0,1.9087145924568176,0.047803341411054134,0.028665713965892792,0.0008959898550529033,0.01505644794062809,0.13195999950170517,0.2946390289489768,0.0,0.9819999933242798
21,21504,2569.9900047869796,107,0.21599999842820344,0.3086011425601995,0.0,0.7839999794960022,39.851851851851855,14.556921997871878,12.0,50.0,1.873108059167862,0.08508956618607044,-0.03851400502026081,0.016482171835377812,0.04533159196872512,0.17256000027060509,0.3072231862747664,0.0,0.9819999933242798
22,22528,2608.092310775238,108,0.08504761968340192,0.19628610811632827,0.0,0.6579999923706055,46.333333333333336,9.009694954581045,19.0,50.0,1.8929658234119415,0.07777322828769684,0.01588607346639037,0.005259117227979004,0.025405750306702488,0.12520000010728835,0.2909214321529879,0.0,0.9819999933242798
23,23552,2428.497201694024,110,0.01727272773330862,0.05699615881581701,0.0,0.24400000274181366,49.54545454545455,1.698321972024491,42.0,50.0,1.9040377736091614,0.061165655963122845,0.02566067548468709,0.0012837662943638861,0.020992499862338407,0.09931999951601028,0.2628750591468607,0.0,0.9819999933242798
24,24576,2433.5181552035474,111,0.10476190419424147,0.22424346908589854,0.0,0.7120000123977661,45.23809523809524,10.373522898430554,16.0,50.0,1.8820560574531555,0.05536848958581686,-0.007476917380699888,0.006902715191245079,0.03320136438818609,0.08717999950051308,0.2501658777452525,0.0,0.9819999933242798
25,25600,2622.400351691293,113,0.26420689554050053,0.35600943112680217,0.0,0.9279999732971191,37.62068965517241,17.408705299763994,4.0,50.0,1.8756684064865112,0.0905029121786356,-0.035471148788928986,0.016668682219460607,0.04320501455835568,0.14315999999642373,0.2978483067687043,0.0,0.9819999933242798
26,26624,2577.6696464634642,115,0.20900000173311967,0.3648140750210847,0.0,0.9279999732971191,39.88461538461539,17.96005594277077,4.0,50.0,1.8775364756584167,0.0802578255534172,0.012030655751004815,0.005207355250604451,0.0453184052894717,0.18516000002622604,0.3205018787303165,0.0,0.9819999933242798
27,27648,2420.140282428859,116,0.1943200010061264,0.33416292342179943,0.0,0.9100000262260437,40.76,16.263529752178645,5.0,50.0,1.8700242936611176,0.07569946721196175,-0.00011024333070963621,0.00895327830221504,0.033148971197326044,0.14899999946355819,0.30336004920242854,0.0,0.9819999933242798
28,28672,2491.265883608564,118,0.04410526313279804,0.18712278388331113,0.0,0.8379999995231628,47.8421052631579,9.155172009046879,9.0,50.0,1.9168143570423126,0.05758850276470184,0.020128503441810608,0.0007216960948426276,0.015785661599695126,0.17669999957084656,0.30458737576090344,0.0,0.9819999933242798
29,29696,2571.5780065238946,120,0.196137934923172,0.30389378516584964,0.0,0.8560000061988831,40.827586206896555,14.427151045062608,8.0,50.0,1.8548133969306946,0.10664981789886951,-0.028100778115913272,0.014099610736593604,0.055316460248060036,0.1770600000023842,0.3121985846666869,0.0,0.9819999933242798
30,30720,2587.727208697722,121,0.20016666501760483,0.3185262463889475,0.0,0.8199999928474426,40.5,15.231546211727817,10.0,50.0,1.8646126687526703,0.11645753681659698,0.014182285638526082,0.0123625248670578,0.03272378853574641,0.16651999980211257,0.30469297574318943,0.0,0.9819999933242798
31,31744,2457.055433194471,123,0.09686956457469774,0.21108071812867077,0.0,0.7300000190734863,45.82608695652174,9.79641537774446,15.0,50.0,1.8590542078018188,0.0967627689242363,0.02748137339949608,0.007473966456018388,0.03775480983591292,0.1720799995958805,0.3127213340278121,0.0,0.9819999933242798
32,32768,2640.195637834937,124,0.026105262731250963,0.11075524981154405,0.0,0.4959999918937683,48.8421052631579,4.9125313219275935,28.0,50.0,1.9189705550670624,0.055799067951738834,0.018290978157892823,0.0018206439272034913,0.01624240085922118,0.17350494994385407,0.3159232135974124,0.0,0.9819999933242798
33,33792,2596.798625348938,126,0.07591666529575984,0.1844202392999847,0.0,0.6399999856948853,46.708333333333336,8.378937714425513,20.0,50.0,1.8806468546390533,0.06775415875017643,0.008609471726231277,0.0067449831403791904,0.022207559298430237,0.18045999988913536,0.31814271639253694,0.0,0.9819999933242798
34,34816,2602.3985244681858,127,0.09149999916553497,0.22985201524474871,0.0,0.8019999861717224,45.75,10.908139163028679,11.0,50.0,1.9168172776699066,0.05745251942425966,0.006836588610894978,0.005925084231421351,0.01916340167643556,0.13522000022232533,0.29168639237508515,0.0,0.9819999933242798
35,35840,2437.9730078288194,129,0.2799333333969116,0.3994284204910653,0.0,0.9279999732971191,36.3,19.597874034360633,4.0,50.0,1.8772352933883667,0.0750163160264492,-0.022096907254308462,0.018343698233366013,0.052393035720607946,0.15431999951601028,0.3109209170213005,0.0,0.9819999933242798
36,36864,2614.73399886278,131,0.1546399998664856,0.3114763399026429,0.0,0.8740000128746033,42.52,15.099986754961078,7.0,50.0,1.906116634607315,0.06425033044070005,0.0034165981924161315,0.010075359721668065,0.024160512257027436,0.17474000051617622,0.30502257685335693,0.0,0.9819999933242798
37,37888,2620.76337469025,132,0.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,1.9239531457424164,0.030641745310276747,0.02051304653286934,0.0005565790343098342,0.011433654531047593,0.1550599994510412,0.2916514973031393,0.0,0.9819999933242798
38,38912,2616.3140429212785,134,0.0768695680991463,0.19568993620189182,0.0,0.7480000257492065,46.69565217391305,9.13395377321294,14.0,50.0,1.9122108221054077,0.05732397176325321,-0.0001650573976803571,0.00627197022549808,0.022784656764069065,0.12667999975383282,0.2688747234949248,0.0,0.9819999933242798
