update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,1024,1074.4891311907431,60,0.0,0.0,0,0,0.0,0.0,0,0,1.8730688989162445,0.22409438714385033,0.028735811356455088,0.0019166093843523413,0.03995270885409267,0.0,0.0,0,0
2,2048,1569.548443869487,60,0.12165000103414059,0.17604004767900977,0.0,0.47440001368522644,226.625,37.39965741821708,146.0,250.0,1.9058037102222443,0.18392929062247276,0.04871820379048586,0.0025517625035718083,0.029979390275243937,0.12165000103414059,0.17604004767900977,0.0,0.47440001368522644
3,3072,1593.3724461328427,61,0.12030000053346157,0.17335059996695676,0.0,0.4636000096797943,227.0,36.595764782280476,149.0,250.0,1.917776644229889,0.1609325185418129,0.021037383936345577,0.000653613984468393,0.014888780144582921,0.12030000053346157,0.17335059996695676,0.0,0.4636000096797943
4,4096,1589.7924170581027,62,0.09574999660253525,0.2533306790455877,0.0,0.765999972820282,226.875,61.18299906836866,65.0,250.0,1.933279573917389,0.12938739359378815,0.02655358985066414,0.003305777965579182,0.019823265269745732,0.09574999660253525,0.2533306790455877,0.0,0.765999972820282
5,5120,1600.68250192866,62,0.17259999364614487,0.3013322308570016,0.0,0.765999972820282,209.0,71.78614072368008,65.0,250.0,1.9336368143558502,0.1128623727709055,0.011752141872420907,0.0018257806659676135,0.012003303666258779,0.17259999364614487,0.3013322308570016,0.0,0.765999972820282
6,6144,1579.3131189520489,63,0.14909999817609787,0.21987966687608512,0.0,0.614799976348877,219.0,49.73178058344583,107.0,250.0,1.9254249334335327,0.09983024559915066,0.01790253887884319,0.0013186174037400633,0.01493378478932394,0.14909999817609787,0.21987966687608512,0.0,0.614799976348877
7,7168,1551.0263741494118,64,0.1096000000834465,0.19068424238830117,0.0,0.47440001368522644,226.5,41.00914532150115,146.0,250.0,1.909830391407013,0.08710225857794285,0.004305364389438182,0.001693592668743804,0.014944154548927656,0.1096000000834465,0.19068424238830117,0.0,0.47440001368522644
8,8192,1587.6116173394385,64,0.37299999967217445,0.3560117372374828,0.0,0.9423999786376953,163.75,88.32857691596757,16.0,250.0,1.888475239276886,0.12537254579365253,-0.022415483370423317,0.010953322285786271,0.06943228663668292,0.37299999967217445,0.3560117372374828,0.0,0.9423999786376953
9,9216,1580.615033585105,65,0.2992000002413988,0.32339090587307967,0.0,0.9423999786376953,184.25,80.73993745353039,16.0,250.0,1.8857353329658508,0.08495721593499184,0.004599380103172734,0.0016081516805570573,0.021397849624463713,0.2992000002413988,0.32339090587307967,0.0,0.9423999786376953
10,10240,1588.8337967313057,66,0.1599999964237213,0.277601218948038,0.0,0.6723999977111816,212.5,65.10760324263211,91.0,250.0,1.893863558769226,0.09059772454202175,0.00919959379825741,0.0027936360565945506,0.022754376929603456,0.1599999964237213,0.277601218948038,0.0,0.6723999977111816
