policy/LossAfter,Iteration,ProcessExecTime,policy/Entropy,Perplexity,policy/dLoss,AverageReturn,EnvExecTime,MinReturn,StdReturn,MaxReturn,policy/LossBefore,policy/KLBefore,PolicyExecTime,Entropy,NumTrajs,policy/KL,AverageDiscountedReturn,Extras/EpisodeRewardMean,LinearFeatureBaseline/ExplainedVariance
-0.013401895761489868,18,0.01932811737060547,0.55373263,1.7637642969107512,0.013401944048798242,93.69767441860465,0.05419778823852539,39.0,16.75200076036866,100.0,4.8287308374028726e-08,6.6318485e-11,0.374530553817749,0.5674503301255281,43,0.0060883467,60.364051737170264,97.29,0.8226075011776137
-0.007867437787353992,19,0.020580768585205078,0.55199444,1.7355467602158197,0.007867419441867085,99.92682926829268,0.05928611755371094,98.0,0.3414634146341463,100.0,-1.8345486907378472e-08,3.3006542e-11,0.41481494903564453,0.5513224993251157,41,0.0065961415,63.36962139570741,97.26,0.9710064450271373
-0.020192839205265045,20,0.02085566520690918,0.5584164,1.7769887146407337,0.020192851148268076,99.60975609756098,0.05783367156982422,84.0,2.4681191493997106,100.0,1.1943003030978616e-08,-2.120094e-11,0.39208221435546875,0.5749201983592886,41,0.007971004,63.24101789157784,98.61,0.9938180434805312
-0.008962156251072884,21,0.018970012664794922,0.53865325,1.7752320321627972,0.008962166026234897,100.0,0.05260634422302246,100.0,0.0,100.0,9.775162013170302e-09,0.0,0.35809326171875,0.5739311367291957,40,0.008113326,63.39676587267702,99.84,0.999450702256316
-0.006213971879333258,22,0.01873016357421875,0.55338424,1.7443756995577706,0.0062139551900326495,100.0,0.05265474319458008,100.0,0.0,100.0,-1.668930060816365e-08,0.0,0.3774547576904297,0.556396726344712,40,0.0073048268,63.39676587267702,100.0,0.9999995200970272
-0.006462538614869118,23,0.01998305320739746,0.59451467,1.7533026714472328,0.006462526693939985,100.0,0.05256390571594238,100.0,0.0,100.0,-1.1920929132713809e-08,0.0,0.34461092948913574,0.5615012501608581,40,0.009688053,63.39676587267702,100.0,0.9999995262134252
-0.004480404779314995,24,0.018935680389404297,0.56286865,1.7729672612386134,0.0044803925603629224,100.0,0.05274319648742676,100.0,0.0,100.0,-1.2218952072373668e-08,0.0,0.3627488613128662,0.5726545617431402,40,0.009374623,63.39676587267702,100.0,0.9999995353191337
-0.006798730697482824,25,0.0176849365234375,0.5791099,1.7800389293850338,0.0067987461946898975,100.0,0.050939083099365234,100.0,0.0,100.0,1.5497207073167374e-08,0.0,0.36771059036254883,0.5766352345058694,40,0.0068775387,63.39676587267702,100.0,0.9999995430635091
-0.005510168615728617,26,0.017688751220703125,0.57346225,1.765072310232685,0.005510160271078313,100.0,0.05053067207336426,100.0,0.0,100.0,-8.344650304081824e-09,0.0,0.3550405502319336,0.5681916585164145,40,0.0065803216,63.39676587267702,100.0,0.9999995233414972
-0.0030216427985578775,27,0.019074678421020508,0.5753125,1.7870866024425107,0.0030216344539075735,100.0,0.053907155990600586,100.0,0.0,100.0,-8.344650304081824e-09,0.0,0.3738863468170166,0.5805866974778473,40,0.005716415,63.39676587267702,100.0,0.9999995435630679
-0.004000349901616573,28,0.02049708366394043,0.56395984,1.7883038479636417,0.004000356577336994,100.0,0.056427717208862305,100.0,0.0,100.0,6.675720420901143e-09,0.0,0.38304972648620605,0.5812675996534526,40,0.009137955,63.39676587267702,100.0,0.9999995203305303
-0.009121994487941265,29,0.018355607986450195,0.5692994,1.7727242366862697,0.009122005641681419,98.53658536585365,0.05198335647583008,40.0,9.255446810248914,100.0,1.1153740153702074e-08,3.4683373e-10,0.370288610458374,0.5725174801313494,41,0.007093184,62.65788924512469,99.4,0.9582312425547224
-0.006647220812737942,30,0.021470308303833008,0.5559011,1.7708347336160073,0.006647227121579391,99.3170731707317,0.059529781341552734,72.0,4.319208511449493,100.0,6.308841449254032e-09,9.9303e-11,0.4694204330444336,0.5714510363299758,41,0.0056396117,63.106621899504006,99.12,0.9814520438537604
-0.00456831743940711,31,0.019251585006713867,0.53009826,1.766252988066753,0.004568329360336243,100.0,0.05296206474304199,100.0,0.0,100.0,1.1920929132713809e-08,0.0,0.3693559169769287,0.568860346772708,40,0.009586598,63.39676587267702,99.12,0.9991216514442736
-0.006471891421824694,32,0.01782536506652832,0.5365878,1.7422449655953245,0.0064718926139175625,100.0,0.050234079360961914,100.0,0.0,100.0,1.19209286886246e-09,0.0,0.3542938232421875,0.5551744917328469,40,0.0074436655,63.39676587267702,99.72,0.9999995254615931
-0.004748559556901455,33,0.019086122512817383,0.55508703,1.7188059808350518,0.004748539923813411,98.92682926829268,0.05399203300476074,82.0,3.8785856354896038,100.0,-1.963308804420194e-08,4.66236e-11,0.3828113079071045,0.5416298525699982,41,0.009437112,62.970413747606585,99.56,0.9834022948706868
-0.01722913607954979,34,0.018787622451782227,0.54872465,1.737194171480492,0.01722916840749278,99.29268292682927,0.05430197715759277,85.0,3.125379215539775,100.0,3.232794298924091e-08,-1.15516784e-10,0.40716075897216797,0.5522712665499977,41,0.0062787225,63.11662035317223,99.27,0.988698552399702
-0.008830146864056587,35,0.018360376358032227,0.510424,1.735178332113602,0.008830100134016305,100.0,0.05042719841003418,100.0,0.0,100.0,-4.6730040281772744e-08,0.0,0.3570256233215332,0.5511101931966841,40,0.0077729407,63.39676587267702,99.39,0.9981329107135968
-0.006824077572673559,36,0.01747894287109375,0.5313548,1.688266078238011,0.006824083294719507,100.0,0.050278663635253906,100.0,0.0,100.0,5.7220459481754915e-09,0.0,0.34723639488220215,0.5237020130394958,40,0.008770928,63.39676587267702,99.85,0.999999534250607
-0.006215689703822136,37,0.019429683685302734,0.5346191,1.6960596271556119,0.006215701921465033,99.95121951219512,0.054972171783447266,98.0,0.3085148936749638,100.0,1.221764289738303e-08,-2.9022323e-11,0.3931849002838135,0.5283076942726977,41,0.008713418,63.378639191747645,99.98,0.999876395110184
-0.012369019910693169,38,0.018088340759277344,0.51528233,1.690185722767281,0.01236904166638908,100.0,0.05059051513671875,100.0,0.0,100.0,2.1755695911451767e-08,0.0,0.35461950302124023,0.5248384180255234,40,0.0071237898,63.39676587267702,99.98,0.999985163268863
-0.009250709787011147,39,0.019371986389160156,0.51515865,1.690199476376704,0.009250749533183722,99.48780487804878,0.055213212966918945,90.0,2.0615167423527256,100.0,3.974617257540558e-08,1.0851974e-10,0.38802123069763184,0.5248465553285898,41,0.007994422,63.19973201349544,99.77,0.9949697575439151
-9.949714876711369e-05,40,0.018961429595947266,0.50919574,1.680137892373447,9.949156492128353e-05,99.97560975609755,0.054865360260009766,99.0,0.1542574468374819,100.0,-5.583845830159362e-09,3.2919725e-10,0.38301539421081543,0.5188758688406061,41,0.0049860086,63.38774807663679,99.78,0.9984954410494703
-0.016619060188531876,41,0.020622968673706055,0.5209409,1.6602884104518572,0.016619058281183152,100.0,0.056388139724731445,100.0,0.0,100.0,-1.907348723406699e-09,0.0,0.3882105350494385,0.5069913285132498,40,0.0063656005,63.39676587267702,99.8,0.9999850619101429
-0.008601128123700619,42,0.01990795135498047,0.52404624,1.6751796506417505,0.008601123889210971,99.39024390243902,0.05594468116760254,75.0,3.856436170937048,100.0,-4.234489647814144e-09,6.709704e-11,0.3838810920715332,0.5159204136401964,41,0.00847845,63.14175538411014,99.75,0.9859631455035228
-0.010042320936918259,43,0.01877737045288086,0.5250892,1.6956546596673063,0.010042324910561451,99.51219512195122,0.0543522834777832,80.0,3.0851489367496385,100.0,3.973643192267673e-09,-3.917113e-11,0.37401723861694336,0.5280688961570644,41,0.008147989,63.198007647090236,99.55,0.9900527679764906
-0.005752613767981529,44,0.018039464950561523,0.51243746,1.6969282469364018,0.005752614960074398,100.0,0.05054903030395508,100.0,0.0,100.0,1.19209286886246e-09,0.0,0.3572208881378174,0.528819703057874,40,0.008101864,63.39676587267702,99.8,0.9995755535342236
-0.002555802697315812,45,0.018854618072509766,0.5009992,1.6940664082910366,0.0025557850543407312,100.0,0.05243968963623047,100.0,0.0,100.0,-1.76429750808893e-08,0.0,0.35834574699401855,0.5271317975223064,40,0.0071785096,63.39676587267702,100.0,0.9999995374333723
-0.00505612650886178,46,0.017601966857910156,0.5206698,1.6609771076000883,0.0050561248995363295,100.0,0.050278425216674805,100.0,0.0,100.0,-1.6093254506799326e-09,0.0,0.3553292751312256,0.5074060482364148,40,0.007433424,63.39676587267702,100.0,0.9999995256151128
-0.002538717817515135,47,0.018115520477294922,0.5014631,1.677096913983543,0.0025387306325139747,100.0,0.050627708435058594,100.0,0.0,100.0,1.2814998839871805e-08,0.0,0.351318359375,0.5170642712628469,40,0.0063531063,63.39676587267702,100.0,0.9999995339581347
-0.004784027114510536,48,0.01805567741394043,0.51068026,1.6763077338073742,0.004784036651253487,100.0,0.05060601234436035,100.0,0.0,100.0,9.53674295089968e-09,0.0,0.36010074615478516,0.5165935972621665,40,0.005098446,63.39676587267702,100.0,0.9999995425162789
-0.003876141970977187,49,0.017375469207763672,0.50987685,1.66507673876283,0.0038761345203965902,100.0,0.049635887145996094,100.0,0.0,100.0,-7.450580596923828e-09,0.0,0.34475183486938477,0.5098712117173709,40,0.008348488,63.39676587267702,100.0,0.9999995141397775
-0.003511953167617321,50,0.017682552337646484,0.51294994,1.6749060110583311,0.0035119630023840998,100.0,0.04997420310974121,100.0,0.0,100.0,9.834766778737958e-09,0.0,0.35384058952331543,0.5157570509016514,40,0.008095209,63.39676587267702,100.0,0.9999995351116991
-0.002525945194065571,51,0.01775074005126953,0.50859153,1.6761465334890848,0.002525966055690887,100.0,0.04970192909240723,100.0,0.0,100.0,2.086162531611535e-08,0.0,0.35506510734558105,0.5164974287208169,40,0.006047017,63.39676587267702,100.0,0.9999995390844149
-0.004172109998762608,52,0.017364978790283203,0.53291726,1.6979492254918471,0.004172091163693992,100.0,0.0498805046081543,100.0,0.0,100.0,-1.8835068615885575e-08,0.0,0.3638498783111572,0.5294211849048733,40,0.007669206,63.39676587267702,100.0,0.9999995436915917
-0.011011755093932152,53,0.01774883270263672,0.4974531,1.6875341411789113,0.011011766114274124,98.14634146341463,0.050781965255737305,36.0,9.93285009477914,100.0,1.1020341972312053e-08,-7.87644e-11,0.3609638214111328,0.5232683753696128,41,0.006773121,62.479113448030844,99.24,0.9548153445447625
-0.002424573991447687,54,0.017570018768310547,0.5185131,1.6664863598648583,0.0024245633818207324,100.0,0.04948711395263672,100.0,0.0,100.0,-1.0609626954760643e-08,0.0,0.3763289451599121,0.5107174338325858,40,0.0038365745,63.39676587267702,99.24,0.997756841745104
-0.006116078235208988,55,0.01732802391052246,0.4977771,1.6720906344229076,0.006116082526743227,100.0,0.04934072494506836,100.0,0.0,100.0,4.291534239087014e-09,0.0,0.3430008888244629,0.5140747203840874,40,0.006582264,63.39676587267702,99.24,0.9999995532155712
-0.0034307632595300674,56,0.017234325408935547,0.50110734,1.6616976253035751,0.0034307547956702322,100.0,0.050359487533569336,100.0,0.0,100.0,-8.463859835217136e-09,0.0,0.3693881034851074,0.5078397456475068,40,0.0048278654,63.39676587267702,100.0,0.999999533795536
-0.016279203817248344,57,0.01894831657409668,0.48995,1.674300807124662,0.016279222870773324,99.78048780487805,0.05395698547363281,91.0,1.3883170215373373,100.0,1.9053524979995018e-08,-1.8256939e-10,0.3896820545196533,0.5153956495471749,41,0.009738433,63.312248039315286,99.91,0.9977285934339242
-0.0021802978590130806,58,0.017302513122558594,0.4795454,1.649026947568164,0.002180307872593268,100.0,0.04990100860595703,100.0,0.0,100.0,1.0013580187262505e-08,0.0,0.35257458686828613,0.5001853852075292,40,0.0056900103,63.39676587267702,99.91,0.9998592657307233
-0.0032507062423974276,59,0.017379045486450195,0.5000455,1.6322689168594535,0.003250690387561761,100.0,0.05021500587463379,100.0,0.0,100.0,-1.5854835666573308e-08,0.0,0.35207533836364746,0.4899710204550065,40,0.0050461967,63.39676587267702,99.91,0.9999995339361109
-0.0037558809854090214,60,0.017490148544311523,0.48020655,1.643236265392572,0.003755881223827612,100.0,0.05003714561462402,100.0,0.0,100.0,2.3841859042583735e-10,0.0,0.3531947135925293,0.49666762992949226,40,0.0070544044,63.39676587267702,100.0,0.9999995384448038
-0.006404556334018707,61,0.017524003982543945,0.49111223,1.6398105321586594,0.006404546201228989,100.0,0.05030345916748047,100.0,0.0,100.0,-1.0132789718397817e-08,0.0,0.3636302947998047,0.49458070599054915,40,0.008632795,63.39676587267702,100.0,0.9999995386407309
-0.007227059453725815,62,0.017559289932250977,0.4938988,1.6124687259511767,0.007227043718099679,100.0,0.04940152168273926,100.0,0.0,100.0,-1.5735626135437997e-08,0.0,0.34813857078552246,0.4777663747407496,40,0.005401043,63.39676587267702,100.0,0.9999995010588699
-0.008492284454405308,63,0.017996788024902344,0.5049211,1.627136193102648,0.008492283858358873,100.0,0.05148625373840332,100.0,0.0,100.0,-5.9604643443123e-10,0.0,0.37061095237731934,0.4868215328482911,40,0.007890346,63.39676587267702,100.0,0.9999995335324567
-0.004865164868533611,64,0.017537593841552734,0.5247206,1.666742345193956,0.004865168683231058,100.0,0.04980182647705078,100.0,0.0,100.0,3.814697446813398e-09,0.0,0.3722977638244629,0.5108710298514925,40,0.007931158,63.39676587267702,100.0,0.9999995360344499
-0.006921859458088875,65,0.019384384155273438,0.52877903,1.6527280751483322,0.006921870306134004,100.0,0.05469822883605957,100.0,0.0,100.0,1.0848045128852846e-08,0.0,0.389754056930542,0.5024273014641367,40,0.008238893,63.39676587267702,100.0,0.9999995207275146
-0.005058592651039362,66,0.017513751983642578,0.5262686,1.7009060086744394,0.005058598134666692,100.0,0.050065040588378906,100.0,0.0,100.0,5.4836273299940785e-09,0.0,0.3599228858947754,0.5311610553758219,40,0.0067945654,63.39676587267702,100.0,0.999999538690438
-0.0069608851335942745,67,0.01987934112548828,0.48770988,1.651518852102311,0.006960878398606152,99.29268292682927,0.05580401420593262,81.0,3.0940060261267273,100.0,-6.734988122758523e-09,-2.514261e-10,0.39042019844055176,0.5016953809227079,41,0.0058809826,63.11680978978614,99.71,0.9898170754301029
-0.013312911614775658,68,0.022095918655395508,0.4875527,1.6750611891705336,0.013312861565072609,99.80952380952381,0.06208300590515137,96.0,0.8518354199999199,100.0,-5.004970304867129e-08,-1.3956554e-10,0.41638708114624023,0.5158496954578743,42,0.008550086,63.32526693538501,99.63,0.9977894481333703
-0.01067369244992733,69,0.019822120666503906,0.45114607,1.6316026347750783,0.01067361818253687,100.0,0.05411124229431152,100.0,0.0,100.0,-7.426739045968134e-08,0.0,0.3531455993652344,0.48956274330127053,40,0.008960442,63.39676587267702,99.82,0.9998216069307514
-0.004775302950292826,70,0.02119159698486328,0.46653882,1.6002413935418114,0.004775285486131153,100.0,0.058051109313964844,100.0,0.0,100.0,-1.7464161672364753e-08,0.0,0.3963587284088135,0.4701544888294884,40,0.006289037,63.39676587267702,99.92,0.9999995290507906
-0.007098284550011158,71,0.02057361602783203,0.4441571,1.6211628270119984,0.007098293133079636,100.0,0.05685782432556152,100.0,0.0,100.0,8.583068478174027e-09,0.0,0.3862314224243164,0.4831436862049159,40,0.0099891955,63.39676587267702,100.0,0.9999995307023238
-0.0054826801642775536,72,0.020536184310913086,0.48075786,1.587950732421489,0.005482660375536241,100.0,0.05672335624694824,100.0,0.0,100.0,-1.9788741312254388e-08,0.0,0.37352967262268066,0.46244433742016555,40,0.008933947,63.39676587267702,100.0,0.9999995296935142
-0.0067089213989675045,73,0.02326059341430664,0.51481277,1.664170964510388,0.006708927955478394,100.0,0.05944538116455078,100.0,0.0,100.0,6.556510889765832e-09,0.0,0.39518094062805176,0.5093270802164916,40,0.005568986,63.39676587267702,100.0,0.9999995009701523
-0.005581422708928585,74,0.022483110427856445,0.49529177,1.6643971782046283,0.005581423781812145,100.0,0.06068778038024902,100.0,0.0,100.0,1.0728835597717534e-09,0.0,0.40022850036621094,0.5094630027422682,40,0.009183987,63.39676587267702,100.0,0.9999995358559313
-0.003212997457012534,75,0.020432710647583008,0.5257715,1.6535291302360682,0.003212993046268764,100.0,0.05370020866394043,100.0,0.0,100.0,-4.410743770222325e-09,0.0,0.36826658248901367,0.502911870602984,40,0.0073604947,63.39676587267702,100.0,0.9999995369146191
-0.010623898357152939,76,0.020229339599609375,0.52219343,1.7154901108853426,0.010623820434261688,98.17073170731707,0.05601024627685547,65.0,6.381766859192853,100.0,-7.79228912506369e-08,-2.0688251e-10,0.38213586807250977,0.5396988187327704,41,0.0063173966,62.63381151588571,99.25,0.962567394361027
-0.011571230366826057,77,0.01955699920654297,0.5074114,1.6862309675858498,0.011571232013119603,98.90243902439025,0.05453920364379883,80.0,4.010990255740823,100.0,1.6462935459315986e-09,1.6540848e-10,0.3742940425872803,0.5224958416478738,41,0.0067380634,62.95906301656273,98.8,0.9871595936658101
-0.012943821027874947,78,0.019252538681030273,0.49599537,1.6734952217519192,0.012943804840789497,98.07317073170732,0.05260348320007324,59.0,8.515094900585233,100.0,-1.618708544981473e-08,-6.846935e-11,0.34569692611694336,0.5149143864228132,41,0.005139614,62.52630972676699,98.41,0.9412018981248408
-0.007298915646970272,79,0.0195925235748291,0.50644994,1.6597147749873347,0.007298942707478773,100.0,0.05404019355773926,100.0,0.0,100.0,2.7060508500653668e-08,0.0,0.35846757888793945,0.5066457653085236,40,0.0070428513,63.39676587267702,99.21,0.9974643041416379
-0.006388572510331869,80,0.018459558486938477,0.51788765,1.6603396296221413,0.0063885661922395975,100.0,0.05171060562133789,100.0,0.0,100.0,-6.318092271584419e-09,0.0,0.3523440361022949,0.5070221775994287,40,0.007854614,63.39676587267702,100.0,0.9999995319146068
-0.003468211041763425,81,0.02205657958984375,0.5128337,1.6719380123063592,0.0034681647428982387,99.78048780487805,0.06199216842651367,91.0,1.3883170215373373,100.0,-4.629886518614512e-08,-2.686127e-10,0.4165537357330322,0.5139834399958026,41,0.006770986,63.312248039315286,99.91,0.9977292815495253
-0.005692078731954098,82,0.021450519561767578,0.5013232,1.68329484722579,0.005692089222371521,100.0,0.059056758880615234,100.0,0.0,100.0,1.0490417423625331e-08,0.0,0.40093183517456055,0.5207530913236115,40,0.007748501,63.39676587267702,99.91,0.9998315560263308
-0.001595046604052186,83,0.02173757553100586,0.52054906,1.6726916150456512,0.0015950407627971508,100.0,0.05974006652832031,100.0,0.0,100.0,-5.841255035221593e-09,0.0,0.4055166244506836,0.5144340744970832,40,0.0043591615,63.39676587267702,100.0,0.9999995326414775
-0.009168026968836784,84,0.019186973571777344,0.50016,1.6499953315180718,0.00916803453029491,99.97560975609755,0.05617022514343262,99.0,0.1542574468374819,100.0,7.561458126303933e-09,-1.4715829e-10,0.3846092224121094,0.5007724585254997,41,0.008375567,63.38774807663679,99.99,0.9999684449823493
-0.0171342920511961,85,0.018396615982055664,0.5000335,1.6632562235250055,0.017134293243288967,100.0,0.05230402946472168,100.0,0.0,100.0,1.19209286886246e-09,0.0,0.36635446548461914,0.5087772614185233,40,0.007971925,63.39676587267702,99.99,0.9999976363997254
-0.008139178156852722,86,0.01766228675842285,0.50809866,1.6611465694465979,0.008139190554619091,100.0,0.04991745948791504,100.0,0.0,100.0,1.2397766369076635e-08,0.0,0.37357044219970703,0.5075080684277927,40,0.009908294,63.39676587267702,100.0,0.9999995324220956
-0.007327212020754814,87,0.017893075942993164,0.51397216,1.6709564161196973,0.00732720808684828,100.0,0.051167964935302734,100.0,0.0,100.0,-3.933906533859499e-09,0.0,0.35812830924987793,0.5133961667594558,40,0.007865539,63.39676587267702,100.0,0.9999995340748374
-0.012160326354205608,88,0.01853036880493164,0.5093713,1.6626366953490714,0.012160324690376978,99.17073170731707,0.05304408073425293,75.0,4.065934860997245,100.0,-1.6638286304271332e-09,2.446466e-10,0.3746938705444336,0.5084047129341246,41,0.009095768,63.057237550748404,99.66,0.9838376808458349
-0.013978201895952225,89,0.01790904998779297,0.48899126,1.6629119574537905,0.013978201419115044,100.0,0.05168485641479492,100.0,0.0,100.0,-4.768371808516747e-10,0.0,0.3621211051940918,0.5085702568091874,40,0.006146281,63.39676587267702,99.66,0.9984865415927267
-0.005721696186810732,90,0.01853013038635254,0.51115084,1.6487315061851109,0.005721708882600041,100.0,0.052005767822265625,100.0,0.0,100.0,1.2695789308736494e-08,0.0,0.3686802387237549,0.5000062081161887,40,0.009657392,63.39676587267702,99.91,0.9999995274104952
-0.004369180183857679,91,0.0173947811126709,0.50662595,1.650524761581102,0.004369167964905607,100.0,0.05020403861999512,100.0,0.0,100.0,-1.2218952072373668e-08,0.0,0.357743501663208,0.5010932746712206,40,0.006300625,63.39676587267702,100.0,0.9999995333539794
-0.005950817372649908,92,0.018662452697753906,0.51566225,1.6560535576776267,0.0059508192799986315,100.0,0.05232739448547363,100.0,0.0,100.0,1.907348723406699e-09,0.0,0.3621370792388916,0.5044373970328597,40,0.007094205,63.39676587267702,100.0,0.9999995296313735
-0.007320238742977381,93,0.018615245819091797,0.5046675,1.6755830556011828,0.007320233259350051,100.0,0.05317115783691406,100.0,0.0,100.0,-5.4836273299940785e-09,0.0,0.36057448387145996,0.5161611976029817,40,0.006452228,63.39676587267702,100.0,0.9999995556895149
-0.00739904073998332,94,0.020678043365478516,0.5034964,1.6566156842679594,0.0073990417532623365,100.0,0.05734729766845703,100.0,0.0,100.0,1.0132790162487026e-09,0.0,0.38791608810424805,0.5047767768831691,40,0.008603464,63.39676587267702,100.0,0.9999995441961257
-0.012318420223891735,95,0.018648147583007812,0.5089604,1.6775127732339672,0.012318412117659605,100.0,0.0520930290222168,100.0,0.0,100.0,-8.106232129989621e-09,0.0,0.3506770133972168,0.5173122042811883,40,0.00945668,63.39676587267702,100.0,0.9999994853716533
-0.009871827438473701,96,0.018841981887817383,0.52370965,1.6893559490543917,0.00987180764973239,100.0,0.051619529724121094,100.0,0.0,100.0,-1.9788741312254388e-08,0.0,0.41518521308898926,0.524347361065651,40,0.0061000213,63.39676587267702,100.0,0.9999995375898463
-0.0063049825839698315,97,0.019696474075317383,0.530567,1.6857750419588517,0.006304969947785288,100.0,0.0541529655456543,100.0,0.0,100.0,-1.2636184543168838e-08,0.0,0.3641016483306885,0.5222254236068111,40,0.007060078,63.39676587267702,100.0,0.9999995379768958
