update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,1024,2564.9895643844156,0,0.0,0.0,0,0,0.0,0.0,0,0,1.9156653583049774,-0.11789965443313122,-0.024816149845719337,0.002735901391133666,0.07008434699027563,0.0,0.0,0,0
2,2048,2419.5104135507136,0,0.0,0.0,0.0,0.0,250.0,0.0,250.0,250.0,1.9102334678173065,-0.06802563089877367,-0.02652154304087162,0.0005452765763038769,0.02759147899574871,0.0,0.0,0.0,0.0
3,3072,2502.5155256196613,1,0.09260000288486481,0.24499657903721594,0.0,0.7408000230789185,227.75,58.86796667118714,72.0,250.0,1.9375618696212769,-0.039791956543922424,-0.022342765470966697,0.004888323892373592,0.0213231440543371,0.09260000288486481,0.24499657903721594,0.0,0.7408000230789185
4,4096,2467.5594163531205,1,0.11545000225305557,0.24381624437882676,0.0,0.7408000230789185,224.875,58.269712329820194,72.0,250.0,1.9409970045089722,-0.020808898378163576,-0.010009739198721945,0.00036983840982429683,0.013587301281564804,0.11545000225305557,0.24381624437882676,0.0,0.7408000230789185
5,5120,2499.3524887804697,2,0.10510000213980675,0.19510528405590394,0.0,0.5608000159263611,227.75,43.19071080683901,122.0,250.0,1.9394158720970154,-0.0086886677891016,-0.015038977609947324,0.002869927542633377,0.017453494550202647,0.10510000213980675,0.19510528405590394,0.0,0.5608000159263611
6,6144,2230.1925696375793,2,0.16170000284910202,0.22043972427232927,0.0,0.5608000159263611,215.5,48.69034811951954,122.0,250.0,1.9358306527137756,0.0059173337067477405,-0.002884174322389299,0.0007854216819396242,0.00946324707446912,0.16170000284910202,0.22043972427232927,0.0,0.5608000159263611
7,7168,2103.3552547552354,3,0.05660000070929527,0.1497495260828747,0.0,0.4528000056743622,237.75,32.410453560541235,152.0,250.0,1.940102607011795,0.012614051578566432,0.0024504346365574747,0.0002532005310058594,0.006455724081217388,0.05660000070929527,0.1497495260828747,0.0,0.4528000056743622
8,8192,2100.068305791832,3,0.02419999986886978,0.06402718138082515,0.0,0.19359999895095825,246.75,8.59869176095992,224.0,250.0,1.9419648349285126,0.015456599416211247,-0.0009776788665476488,0.0003259177647123579,0.007244073717232796,0.02419999986886978,0.06402718138082515,0.0,0.19359999895095825
9,9216,2264.309568006512,4,0.15090000070631504,0.23855521575825647,0.0,0.6940000057220459,218.5,55.82562135793923,85.0,250.0,1.9306563138961792,0.04384108819067478,-0.014757025288417935,0.00407786900177598,0.026816459477397067,0.15090000070631504,0.23855521575825647,0.0,0.6940000057220459
10,10240,2481.3764181361976,4,0.15530000254511833,0.19639274925920178,0.0,0.5644000172615051,220.75,44.39242615582077,121.0,250.0,1.9197560548782349,0.04343708045780659,-0.010835209861397743,0.0021652764989994466,0.02023525521136826,0.15530000254511833,0.19639274925920178,0.0,0.5644000172615051
