1,1024,2570.2222352546214,54,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.937713384628296,-0.03419375605881214,-0.05305725708603859,0.0003442081724642776,0.00802094570545617,0.0,0.0,0.0,0.0
2,2048,2631.858845502888,55,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.938299834728241,-0.00587592413648963,-0.026566743850708008,0.00027941955704591237,0.01782866550486891,0.0,0.0,0.0,0.0
3,3072,2739.042976836257,56,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.9422895312309265,-0.00040737938979873434,-0.0061367187881842256,2.2259568595472956e-05,0.005006345361465384,0.0,0.0,0.0,0.0
4,4096,2667.376707258301,57,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.9437330067157745,0.00010953659420920303,0.00039623419434065,2.9106737429174245e-06,0.0007504528419890345,0.0,0.0,0.0,0.0
5,5120,2485.0274055190594,58,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.9445781111717224,-5.041150416218443e-06,6.701457732560812e-05,1.658798538528572e-06,0.00042076718806819053,0.0,0.0,0.0,0.0
6,6144,2694.7225048373616,59,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.945207267999649,0.00021437613759189844,9.477886123931967e-05,1.7909010239236522e-06,0.00030925317997046193,0.0,0.0,0.0,0.0
7,7168,2751.215986512213,60,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.9454902410507202,0.00016159290407813387,6.185482106957352e-05,1.7135125176537258e-06,0.0003262520277608673,0.0,0.0,0.0,0.0
8,8192,2677.73219356878,62,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.9456672668457031,0.0004665366359404288,0.000438222341472283,8.101428647933062e-07,0.00023637118933645074,0.0,0.0,0.0,0.0
9,9216,2622.1794085001998,63,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.9457385540008545,0.00037033068656455725,0.0003001991135533899,5.580819646411328e-07,0.00030338681471474114,0.0,0.0,0.0,0.0
10,10240,2550.7282821204167,64,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.9458058774471283,6.546295480802655e-06,-0.00013931373723607976,8.328315601602299e-07,0.0001760984589480323,0.0,0.0,0.0,0.0
11,11264,2674.6139503196796,65,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.9458235800266266,-4.422358870215248e-06,3.311098907943233e-05,4.468333969498417e-07,0.00011770359264924616,0.0,0.0,0.0,0.0
12,12288,2721.306500645642,66,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.945823311805725,-1.9236059415561613e-05,-0.00023053459517541341,9.508698326499143e-07,0.0001604962553074201,0.0,0.0,0.0,0.0
13,13312,2716.9150892730063,67,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.9458406865596771,2.3957416487974115e-05,-1.850982880569063e-05,6.502224181303973e-07,0.0002132886587046452,0.0,0.0,0.0,0.0
14,14336,2624.9743587863054,68,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.9458147883415222,0.00025978228222811595,0.0002749374252744019,5.960457301057431e-07,0.0002511354086889373,0.0,0.0,0.0,0.0
15,15360,2754.3600639760307,69,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.94585719704628,0.00021319609732017852,0.000279538995528128,5.02555316472808e-07,0.0002401893158851492,0.0,0.0,0.0,0.0
16,16384,2765.474571283789,70,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.9458581507205963,6.2017226809985e-05,-1.3211710211180616e-05,4.3194932430878907e-07,0.0001298160383576525,0.0,0.0,0.0,0.0
17,17408,2737.154265787032,71,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.945866733789444,-8.583067028666846e-05,-8.204074583773036e-05,1.3463357717569124e-07,7.323995655772362e-05,0.0,0.0,0.0,0.0
18,18432,2430.610931777127,73,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.9458772540092468,4.082789973836043e-05,-1.8135111531591974e-05,4.1454073596014496e-07,0.00011065277888120683,0.0,0.0,0.0,0.0
19,19456,2449.639307685025,74,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.9458668231964111,2.432062046864303e-06,-1.7168373233289458e-05,4.0443514137677994e-07,7.824074374372654e-05,0.0,0.0,0.0,0.0
20,20480,2604.8970593854337,75,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.9458822906017303,-0.00010456826203153469,-8.189506115741096e-05,2.3618652988943722e-07,0.0001283638388021468,0.0,0.0,0.0,0.0
21,21504,2619.7051488729694,76,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.9458900094032288,3.517982895573368e-05,4.962724460710888e-06,2.9751233654451426e-07,0.00013949740296745336,0.0,0.0,0.0,0.0
22,22528,2323.2968108654304,77,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.945890098810196,0.0001996234950638609,0.00015192981663858518,3.1457692983849483e-07,0.00023558617571718736,0.0,0.0,0.0,0.0
23,23552,2470.457700207819,78,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.9458885788917542,-3.738565510502667e-05,-4.8082594275911106e-05,1.3913622609607046e-07,8.865932803523246e-05,0.0,0.0,0.0,0.0
24,24576,2609.6088388337057,80,0.002500000037252903,0.015612495228640303,0.0,0.10000000149011612,25.0,0.0,25.0,25.0,1.9449125230312347,0.00153524853521958,-0.0013437607558444142,7.838847477614763e-05,0.0011424704113497755,0.0,0.0,0.0,0.0
25,25600,2719.7073559937235,81,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.9448713958263397,0.000500929028930841,0.0003825673775281757,6.259163143340629e-07,0.0006775229201644876,0.0,0.0,0.0,0.0
26,26624,2467.8926139634946,82,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.9456683695316315,0.00010660982297849841,0.00044359387538861483,6.553067066761287e-07,0.00023520221597906114,0.0,0.0,0.0,0.0
27,27648,2746.4290050689424,83,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.945827066898346,9.79106798695284e-05,0.00013879265043215128,4.159599527042701e-07,0.0001526571898778475,0.0,0.0,0.0,0.0
