update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,1024,2359.750263447932,37,0.0,0.0,0,0,0.0,0.0,0,0,1.688067376613617,0.7978821396827698,0.12850524112582207,0.003178120299708098,0.18460625489667784,0.0,0.0,0,0
2,2048,2292.756114552199,38,0.0,0.0,0.0,0.0,250.0,0.0,250.0,250.0,1.780331552028656,0.5123153328895569,0.20000486448407173,0.02785911737009883,0.2145912910476826,0.0,0.0,0.0,0.0
3,3072,2389.2241532096787,38,0.09889999777078629,0.2616647987663429,0.0,0.7911999821662903,226.0,63.49803146555018,58.0,250.0,1.82268226146698,0.44594433903694153,0.07655768655240536,0.0024433436046820134,0.08802059345059678,0.09889999777078629,0.2616647987663429,0.0,0.7911999821662903
4,4096,2394.3868321658633,39,0.1253499984741211,0.2610246629203482,0.0,0.7911999821662903,222.125,62.85785054390581,58.0,250.0,1.8466960489749908,0.2934112399816513,0.10451687499880791,0.006973649840801954,0.10557337563828559,0.1253499984741211,0.2610246629203482,0.0,0.7911999821662903
5,5120,2396.606054112931,39,0.02645000070333481,0.06998012403850741,0.0,0.21160000562667847,246.125,10.252286330375288,219.0,250.0,1.8827692568302155,0.22997979819774628,0.047350652515888214,0.0009577030286891386,0.03828544235952301,0.02645000070333481,0.06998012403850741,0.0,0.21160000562667847
6,6144,2403.2481284457776,40,0.0,0.0,0.0,0.0,250.0,0.0,250.0,250.0,1.912969708442688,0.14603997766971588,0.05599125847220421,0.002457290713209659,0.05270985182838482,0.0,0.0,0.0,0.0
7,7168,2409.4796191254113,40,0.0,0.0,0.0,0.0,250.0,0.0,250.0,250.0,1.921020656824112,0.1146546546369791,0.02513496158644557,0.0003820176643785089,0.024502624088115887,0.0,0.0,0.0,0.0
8,8192,2424.915844899056,40,0.0,0.0,0.0,0.0,250.0,0.0,250.0,250.0,1.913134604692459,0.0747732799500227,0.028591793961822987,0.0006559901521541178,0.022987466954811096,0.0,0.0,0.0,0.0
9,9216,2438.277499097348,41,0.28095000237226486,0.3676967777284052,0.0,0.8884000182151794,182.375,88.90013709213277,31.0,250.0,1.9196026027202606,0.09734869748353958,-0.011983855947619304,0.00835512240882963,0.03437721566364814,0.28095000237226486,0.3676967777284052,0.0,0.8884000182151794
10,10240,2461.726761724242,41,0.19455000013113022,0.2872077255268711,0.0,0.6868000030517578,206.375,68.33179622254929,87.0,250.0,1.9188865423202515,0.07752274349331856,0.016104065580293536,0.0005405240444815718,0.012783414791007757,0.19455000013113022,0.2872077255268711,0.0,0.6868000030517578
11,11264,2429.7982635437534,42,0.09350000321865082,0.24737775610028884,0.0,0.7480000257492065,227.5,59.52940449895329,70.0,250.0,1.9230416417121887,0.07256664894521236,0.00499059830326587,0.0036587438371498138,0.02086752653514635,0.09350000321865082,0.24737775610028884,0.0,0.7480000257492065
12,12288,2455.146670264146,42,0.225600004196167,0.31523173324965736,0.0,0.7480000257492065,197.75,75.3155860363577,70.0,250.0,1.9196858406066895,0.06619802862405777,0.0066609081113711,0.0027614600548986346,0.019038009336568053,0.225600004196167,0.31523173324965736,0.0,0.7480000257492065
13,13312,2393.530172363349,42,0.13210000097751617,0.25075484535205345,0.0,0.7336000204086304,220.25,58.88495138827916,74.0,250.0,1.9241403341293335,0.05933504272252321,0.011626706691458821,0.0002804040996124968,0.014026954777097232,0.13210000097751617,0.25075484535205345,0.0,0.7336000204086304
14,14336,2485.49765944777,43,0.1757500022649765,0.3046326968497562,0.0,0.7264000177383423,208.125,72.60240612403972,76.0,250.0,1.9067071676254272,0.0671631321310997,-0.007212162090581842,0.006592873367480934,0.02733008972247539,0.1757500022649765,0.3046326968497562,0.0,0.7264000177383423
15,15360,2477.0187978033664,43,0.1757500022649765,0.3046326968497562,0.0,0.7264000177383423,208.125,72.60240612403972,76.0,250.0,1.9088185131549835,0.05871662497520447,0.01013399357907474,0.00018004795492743142,0.009804566621182814,0.1757500022649765,0.3046326968497562,0.0,0.7264000177383423
16,16384,2500.2749426882556,44,0.07415000349283218,0.1961824689566047,0.0,0.5932000279426575,232.875,45.30849120198111,113.0,250.0,1.9140767753124237,0.052307939156889915,0.005828455789014697,0.0019482934148982167,0.015205235933301002,0.07415000349283218,0.1961824689566047,0.0,0.5932000279426575
